freq	dB(S(1,2))
2.31000000000000005E9	-3.27952260478922186E0
2.31999999999999984E9	-3.28338657231196240E0
2.33000000000000007E9	-3.28755109082266017E0
2.33999999999999986E9	-3.29197696791043048E0
2.35000000000000009E9	-3.29662767517657285E0
2.36000000000000032E9	-3.30146951978762493E0
2.37000000000000011E9	-3.30647178573250233E0
2.37999999999999989E9	-3.31160684428837548E0
2.38999999999999968E9	-3.31685023357462949E0
2.39999999999999991E9	-3.32218070745121663E0
2.41000000000000014E9	-3.32758025435412552E0
2.41999999999999993E9	-3.33303408699503212E0
2.43000000000000016E9	-3.33853060414007707E0
2.43999999999999995E9	-3.34406132596132544E0
2.45000000000000018E9	-3.34962080467755774E0
2.45999999999999996E9	-3.35520651241247014E0
2.46999999999999975E9	-3.36081870835948759E0
2.47999999999999998E9	-3.36646028747362980E0
2.48999999999999977E9	-3.37213661300979473E0
2.50000000000000000E9	-3.37785533528563420E0
2.51000000000000023E9	-3.38362619907652906E0
2.52000000000000002E9	-3.38946084204689413E0
2.53000000000000025E9	-3.39537258659253993E0
2.54000000000000004E9	-3.40137622740299239E0
2.54999999999999982E9	-3.40748781697509973E0
2.56000000000000005E9	-3.41372445119937140E0
2.56999999999999984E9	-3.42010405701788267E0
2.58000000000000007E9	-3.42664518400966589E0
2.58999999999999986E9	-3.43336680160909280E0
2.60000000000000009E9	-3.44028810349567715E0
2.61000000000000032E9	-3.44742832052620773E0
2.62000000000000011E9	-3.45480654340186355E0
2.62999999999999989E9	-3.46244155608940840E0
2.63999999999999968E9	-3.47035168083621759E0
2.64999999999999991E9	-3.47855463544670629E0
2.66000000000000014E9	-3.48706740331938780E0
2.66999999999999993E9	-3.49590611658145356E0
2.68000000000000016E9	-3.50508595250269650E0
2.68999999999999995E9	-3.51462104322815794E0
2.70000000000000018E9	-3.52452439873300083E0
2.70999999999999996E9	-3.53480784278179749E0
2.71999999999999975E9	-3.54548196156238671E0
2.72999999999999998E9	-3.55655606456878814E0
2.73999999999999977E9	-3.56803815721718198E0
2.75000000000000000E9	-3.57993492461176288E0
2.76000000000000023E9	-3.59225172581026042E0
2.77000000000000002E9	-3.60499259789575932E0
2.78000000000000025E9	-3.61816026911975008E0
2.79000000000000004E9	-3.63175618035787284E0
2.79999999999999982E9	-3.64578051410369497E0
2.81000000000000005E9	-3.66023223021844135E0
2.81999999999999984E9	-3.67510910765898213E0
2.83000000000000007E9	-3.69040779141604158E0
2.83999999999999986E9	-3.70612384391222172E0
2.85000000000000009E9	-3.72225180013401946E0
2.86000000000000032E9	-3.73878522580168804E0
2.87000000000000011E9	-3.75571677791115377E0
2.87999999999999989E9	-3.77303826702548584E0
2.88999999999999968E9	-3.79074072072690660E0
2.89999999999999991E9	-3.80881444768867938E0
2.91000000000000014E9	-3.82724910186261447E0
2.91999999999999993E9	-3.84603374633039730E0
2.93000000000000016E9	-3.86515691640358083E0
2.93999999999999995E9	-3.88460668160580802E0
2.95000000000000018E9	-3.90437070621189264E0
2.95999999999999996E9	-3.92443630806067523E0
2.96999999999999975E9	-3.94479051539839887E0
2.97999999999999998E9	-3.96542012154712298E0
2.98999999999999977E9	-3.98631173723125709E0
3.00000000000000000E9	-4.00745184042597025E0
3.01000000000000023E9	-4.02882682362518008E0
3.02000000000000002E9	-4.05042303845494267E0
3.03000000000000025E9	-4.07222683758601267E0
3.04000000000000004E9	-4.09422461392153192E0
3.04999999999999982E9	-4.11640283705891363E0
3.06000000000000005E9	-4.13874808704624986E0
3.06999999999999984E9	-4.16124708546594135E0
3.08000000000000007E9	-4.18388672389875449E0
3.08999999999999986E9	-4.20665408983024491E0
3.10000000000000009E9	-4.22953649007510890E0
3.11000000000000032E9	-4.25252147180220064E0
3.12000000000000011E9	-4.27559684125222539E0
3.12999999999999989E9	-4.29875068024461982E0
3.13999999999999968E9	-4.32197136057477760E0
3.14999999999999991E9	-4.34524755640725413E0
3.16000000000000014E9	-4.36856825477028465E0
3.16999999999999993E9	-4.39192276426120287E0
3.18000000000000016E9	-4.41530072206804114E0
3.18999999999999995E9	-4.43869209941594534E0
3.20000000000000018E9	-4.46208720554464655E0
3.20999999999999996E9	-4.48547669031859453E0
3.22000000000000020E9	-4.50885154557149370E0
3.22999999999999954E9	-4.53220310528537151E0
3.23999999999999977E9	-4.55552304469663571E0
3.25000000000000000E9	-4.57880337842076734E0
3.26000000000000023E9	-4.60203645768474257E0
3.27000000000000046E9	-4.62521496675037280E0
3.27999999999999980E9	-4.64833191860660566E0
3.29000000000000004E9	-4.67138065001069158E0
3.29999999999999982E9	-4.69435481594372916E0
3.31000000000000005E9	-4.71724838355405218E0
3.32000000000000028E9	-4.74005562565028704E0
3.32999999999999963E9	-4.76277111380066120E0
3.33999999999999986E9	-4.78538971109965150E0
3.35000000000000009E9	-4.80790656465019861E0
3.36000000000000032E9	-4.83031709781170360E0
3.37000000000000011E9	-4.85261700225887793E0
3.37999999999999989E9	-4.87480222989212209E0
3.38999999999999968E9	-4.89686898463980480E0
3.39999999999999991E9	-4.91881371418480473E0
3.41000000000000014E9	-4.94063310165314906E0
3.42000000000000037E9	-4.96232405728764814E0
3.42999999999999972E9	-4.98388371013853160E0
3.43999999999999995E9	-5.00530939979693112E0
3.45000000000000018E9	-5.02659866818640477E0


freq	dB(S(1,4))
1.44999999999999996E9	-8.62226568481079347E0
1.45999999999999996E9	-8.62778458417911764E0
1.46999999999999997E9	-8.63330215827489056E0
1.47999999999999998E9	-8.63884604496213271E0
1.48999999999999999E9	-8.64444542827808249E0
1.50000000000000000E9	-8.65013110556089693E0
1.51000000000000001E9	-8.65593555683024718E0
1.52000000000000002E9	-8.66189301640823217E0
1.53000000000000003E9	-8.66803954675347477E0
1.54000000000000004E9	-8.67441311446948760E0
1.55000000000000004E9	-8.68105366843828463E0
1.56000000000000005E9	-8.68800322001140835E0
1.56999999999999984E9	-8.69530592517876144E0
1.58000000000000007E9	-8.70300816861730553E0
1.59000000000000008E9	-8.71115864950728991E0
1.60000000000000009E9	-8.71980846897963602E0
1.61000000000000010E9	-8.72901121904838639E0
1.61999999999999988E9	-8.73882307285560955E0
1.63000000000000012E9	-8.74930287603939050E0
1.63999999999999990E9	-8.76051223902078924E0
1.64999999999999991E9	-8.77251562997851764E0
1.66000000000000014E9	-8.78538046827311625E0
1.66999999999999993E9	-8.79917721805848529E0
1.68000000000000016E9	-8.81397948181105306E0
1.68999999999999995E9	-8.82986409349210710E0
1.69999999999999996E9	-8.84691121105813671E0
1.71000000000000019E9	-8.86520440802653376E0
1.71999999999999997E9	-8.88483076381494108E0
1.72999999999999998E9	-8.90588095258005907E0
1.73999999999999977E9	-8.92844933030636945E0
1.75000000000000000E9	-8.95263401992425401E0
1.76000000000000023E9	-8.97853699428127783E0
1.77000000000000002E9	-9.00626415684911130E0
1.78000000000000003E9	-9.03592542011766753E0
1.78999999999999981E9	-9.06763478172296011E0
1.80000000000000004E9	-9.10151039846456555E0
1.81000000000000005E9	-9.13767465849801219E0
1.81999999999999984E9	-9.17625425215097401E0
1.83000000000000007E9	-9.21738024198983119E0
1.83999999999999986E9	-9.26118813298200294E0
1.85000000000000009E9	-9.30781794383909045E0
1.86000000000000010E9	-9.35741428090985394E0
1.86999999999999988E9	-9.41012641630617530E0
1.88000000000000012E9	-9.46610837229570912E0
1.88999999999999990E9	-9.52551901440014959E0
1.89999999999999991E9	-9.58852215607202751E0
1.91000000000000014E9	-9.65528667831236653E0
1.91999999999999993E9	-9.72598666813559909E0
1.93000000000000016E9	-9.80080158037790028E0
1.93999999999999995E9	-9.87991642800177061E0
1.94999999999999996E9	-9.96352200676622957E0
1.96000000000000019E9	-1.00518151609324646E1
1.96999999999999997E9	-1.01449990975405857E1
1.97999999999999998E9	-1.02432837577734603E1
1.98999999999999977E9	-1.03468862550010687E1
2.00000000000000000E9	-1.04560313903194246E1
2.01000000000000023E9	-1.05709522577657777E1
2.02000000000000002E9	-1.06918909529687456E1
2.03000000000000025E9	-1.08190994007863783E1
2.04000000000000004E9	-1.09528403195944257E1
2.04999999999999982E9	-1.10933883423360991E1
2.06000000000000005E9	-1.12410313173652576E1
2.06999999999999984E9	-1.13960718155872720E1
2.08000000000000007E9	-1.15588288745907697E1
2.08999999999999986E9	-1.17296400155362690E1
2.10000000000000009E9	-1.19088635747672567E1
2.11000000000000032E9	-1.20968813997231184E1
2.12000000000000011E9	-1.22941019681403496E1
2.12999999999999989E9	-1.25009640012385947E1
2.13999999999999968E9	-1.27179406562031394E1
2.14999999999999991E9	-1.29455444016747423E1
2.16000000000000014E9	-1.31843327032038160E1
2.16999999999999993E9	-1.34349146752315440E1
2.18000000000000016E9	-1.36979588940443997E1
2.18999999999999995E9	-1.39742026150478194E1
2.20000000000000018E9	-1.42644627012206837E1
2.20999999999999996E9	-1.45696486528518077E1
2.21999999999999975E9	-1.48907782386878895E1
2.22999999999999998E9	-1.52289963754621116E1
2.23999999999999977E9	-1.55855981008002265E1
2.25000000000000000E9	-1.59620567545709702E1
2.26000000000000023E9	-1.63600588566032945E1
2.27000000000000002E9	-1.67815476903056870E1
2.28000000000000025E9	-1.72287783420693996E1
2.29000000000000004E9	-1.77043880137260023E1
2.29999999999999982E9	-1.82114869908661126E1
2.31000000000000005E9	-1.87537779895421020E1
2.31999999999999984E9	-1.93357151734226873E1
2.33000000000000007E9	-1.99627197044684190E1
2.33999999999999986E9	-2.06414776057021365E1
2.35000000000000009E9	-2.13803603843566892E1
2.36000000000000032E9	-2.21900337542983195E1
2.37000000000000011E9	-2.30843634849389678E1
2.37999999999999989E9	-2.40818069687420833E1
2.38999999999999968E9	-2.52076297531210924E1
2.39999999999999991E9	-2.64975823943856792E1
2.41000000000000014E9	-2.80042690893782664E1
2.41999999999999993E9	-2.98085980497266778E1
2.43000000000000016E9	-3.20402168669043741E1
2.43999999999999995E9	-3.49037639575196312E1
2.45000000000000018E9	-3.85691021943392442E1
2.45999999999999996E9	-4.14593898299676145E1
2.46999999999999975E9	-3.92244344701296876E1
2.47999999999999998E9	-3.54976898876021929E1
2.48999999999999977E9	-3.25397102893453072E1
2.50000000000000000E9	-3.02526360510788539E1
2.51000000000000023E9	-2.84199810418650234E1
2.52000000000000002E9	-2.69015797499689180E1
2.53000000000000025E9	-2.56103162191647371E1
2.54000000000000004E9	-2.44899431900025322E1
2.54999999999999982E9	-2.35024784635151507E1
2.56000000000000005E9	-2.26212215553583951E1
2.56999999999999984E9	-2.18267493197298945E1
2.58000000000000007E9	-2.11045185104854083E1
2.58999999999999986E9	-2.04433700309959798E1
2.60000000000000009E9	-1.98345606539923347E1
2.61000000000000032E9	-1.92711155237761322E1
2.62000000000000011E9	-1.87473826788027442E1
2.62999999999999989E9	-1.82587188147896806E1
2.63999999999999968E9	-1.78012626890384773E1
2.64999999999999991E9	-1.73717685021771051E1
2.66000000000000014E9	-1.69674812326247526E1
2.66999999999999993E9	-1.65860418963548395E1
2.68000000000000016E9	-1.62254145323388199E1
2.68999999999999995E9	-1.58838292141805337E1
2.70000000000000018E9	-1.55597370559471226E1
2.70999999999999996E9	-1.52517743137958584E1
2.71999999999999975E9	-1.49587334691154616E1
2.72999999999999998E9	-1.46795397300537744E1
2.73999999999999977E9	-1.44132317813728661E1
2.75000000000000000E9	-1.41589458967730986E1
2.76000000000000023E9	-1.39159027358273191E1
2.77000000000000002E9	-1.36833963017434024E1
2.78000000000000025E9	-1.34607846514745089E1
2.79000000000000004E9	-1.32474820369074942E1
2.79999999999999982E9	-1.30429522224091810E1
2.81000000000000005E9	-1.28467027752593244E1
2.81999999999999984E9	-1.26582801652873744E1
2.83000000000000007E9	-1.24772655411665001E1
2.83999999999999986E9	-1.23032710753547048E1
2.85000000000000009E9	-1.21359367891517245E1
2.86000000000000032E9	-1.19749277849065128E1
2.87000000000000011E9	-1.18199318249113272E1
2.87999999999999989E9	-1.16706572066481451E1
2.88999999999999968E9	-1.15268308922702389E1
2.89999999999999991E9	-1.13881968569409175E1
2.91000000000000014E9	-1.12545146261688522E1
2.91999999999999993E9	-1.11255579768604429E1
2.93000000000000016E9	-1.10011137805847170E1
2.93999999999999995E9	-1.08809809707164384E1
2.95000000000000018E9	-1.07649696177569831E1
2.95999999999999996E9	-1.06529000993599610E1
2.96999999999999975E9	-1.05446023534577171E1
2.97999999999999998E9	-1.04399152044724008E1
2.98999999999999977E9	-1.03386857539449628E1
3.00000000000000000E9	-1.02407688280601139E1
3.01000000000000023E9	-1.01460264755265106E1
3.02000000000000002E9	-1.00543275101202045E1
3.03000000000000025E9	-9.96554709291293683E0
3.04000000000000004E9	-9.87956634983764204E0
3.04999999999999982E9	-9.79627202077893244E0
3.06000000000000005E9	-9.71555613684646957E0
3.06999999999999984E9	-9.63731572288699390E0
3.08000000000000007E9	-9.56145252265161716E0
3.08999999999999986E9	-9.48787274433307282E0
3.10000000000000009E9	-9.41648682446008323E0
3.11000000000000032E9	-9.34720920836811864E0
3.12000000000000011E9	-9.27995814567008992E0
3.12999999999999989E9	-9.21465549932725736E0
3.13999999999999968E9	-9.15122656708251725E0
3.14999999999999991E9	-9.08959991415050972E0
3.16000000000000014E9	-9.02970721618468630E0
3.16999999999999993E9	-8.97148311164588996E0
3.18000000000000016E9	-8.91486506278755186E0
3.18999999999999995E9	-8.85979322456498330E0
3.20000000000000018E9	-8.80621032083855404E0
3.20999999999999996E9	-8.75406152731062015E0
3.22000000000000020E9	-8.70329436069192042E0
3.22999999999999954E9	-8.65385857364535660E0
3.23999999999999977E9	-8.60570605509582265E0
3.25000000000000000E9	-8.55879073553625780E0
3.26000000000000023E9	-8.51306849699746415E0
3.27000000000000046E9	-8.46849708737698315E0
3.27999999999999980E9	-8.42503603884943431E0
3.29000000000000004E9	-8.38264659011274915E0
3.29999999999999982E9	-8.34129161223133764E0
3.31000000000000005E9	-8.30093553787699179E0
3.32000000000000028E9	-8.26154429376934019E0
3.32999999999999963E9	-8.22308523613795295E0
3.33999999999999986E9	-8.18552708904755910E0
3.35000000000000009E9	-8.14883988543377136E0
3.36000000000000032E9	-8.11299491070890610E0
3.37000000000000011E9	-8.07796464881264953E0
3.37999999999999989E9	-8.04372273058383414E0
3.38999999999999968E9	-8.01024388434422541E0
3.39999999999999991E9	-7.97750388858822301E0
3.41000000000000014E9	-7.94547952668452417E0
3.42000000000000037E9	-7.91414854349324592E0
3.42999999999999972E9	-7.88348960381550334E0
3.43999999999999995E9	-7.85348225259830812E0
3.45000000000000018E9	-7.82410687680972305E0


